liberal_ordinary_votes, liberal_swing, state, liberal_percent, division_id, division_name, polling_place_id
84,-31.8,"NSW",33.87,"118","Farrer","818"
455,-12.34,"NSW",53.15,"118","Farrer","820"
79,-30.73,"NSW",45.4,"118","Farrer","821"
79,-33.89,"NSW",43.89,"118","Farrer","822"
null,null,"NSW",null,"250","Riverina","824"
67,-0.29,"NSW",42.95,"117","Eden-Monaro","829"
292,-13.21,"NSW",56.81,"118","Farrer","835"
null,null,"NSW",null,"250","Riverina","837"
794,-12.21,"NSW",43.82,"118","Farrer","838"
554,-22.5,"NSW",50.27,"118","Farrer","839"
77,-11.56,"NSW",47.83,"118","Farrer","840"
46,-9.49,"NSW",70.77,"117","Eden-Monaro","841"
358,4.31,"NSW",33.49,"117","Eden-Monaro","842"
104,-0.87,"NSW",52.26,"118","Farrer","843"
60,-20.71,"NSW",32.97,"118","Farrer","845"
132,-12.27,"NSW",72.93,"118","Farrer","846"
236,-0.19,"NSW",65.19,"118","Farrer","847"
390,-7.7,"NSW",54.93,"118","Farrer","849"
null,null,"NSW",null,"250","Riverina","853"
240,-3.53,"NSW",22.66,"153","Werriwa","862"
697,1.73,"NSW",54.37,"153","Werriwa","863"
118,4.14,"NSW",19.09,"119","Fowler","865"
339,0.07,"NSW",62.09,"125","Hume","866"
246,-8.22,"NSW",19.98,"153","Werriwa","867"
296,3.29,"NSW",15.51,"119","Fowler","868"
213,-0.78,"NSW",17.21,"119","Fowler","869"
239,-1.42,"NSW",17.81,"119","Fowler","870"
226,-5.11,"NSW",23.99,"153","Werriwa","871"
1144,4.23,"NSW",52.09,"119","Fowler","872"
670,7.65,"NSW",38.48,"119","Fowler","873"
550,6.36,"NSW",30.12,"119","Fowler","874"
480,-4.83,"NSW",28.61,"153","Werriwa","875"
483,2.22,"NSW",22.07,"119","Fowler","876"
288,-4.49,"NSW",23.28,"153","Werriwa","877"
510,3.03,"NSW",64.07,"153","Werriwa","878"
371,2.1,"NSW",23.5,"119","Fowler","879"
427,4.13,"NSW",30.18,"119","Fowler","882"
314,-1.24,"NSW",66.95,"125","Hume","883"
382,3.87,"NSW",28.3,"119","Fowler","884"
219,-2.89,"NSW",24.36,"153","Werriwa","885"
375,7.47,"NSW",30.51,"119","Fowler","887"
374,6.69,"NSW",28.08,"119","Fowler","888"
647,8.72,"NSW",72.45,"128","Lindsay","889"
682,4.34,"NSW",48.2,"119","Fowler","890"
135,-4.85,"NSW",19.65,"153","Werriwa","892"
526,2.61,"NSW",27.13,"119","Fowler","893"
594,6.57,"NSW",31.03,"119","Fowler","894"
447,5.5,"NSW",63.05,"125","Hume","895"
212,0.61,"NSW",20.33,"119","Fowler","896"
null,null,"NSW",null,"150","Whitlam","900"
69,2.53,"NSW",63.89,"125","Hume","902"
104,-10.84,"NSW",58.1,"125","Hume","903"
584,0.87,"NSW",58.28,"125","Hume","904"
531,-1.95,"NSW",45.62,"125","Hume","905"
494,-11.77,"NSW",40.66,"125","Hume","906"
85,-9.33,"NSW",48.57,"125","Hume","907"
109,-16.11,"NSW",28.09,"120","Gilmore","908"
191,-23.79,"NSW",25.37,"120","Gilmore","909"
65,-19.41,"NSW",37.57,"125","Hume","910"
91,-22.62,"NSW",26.84,"120","Gilmore","911"
null,null,"NSW",null,"250","Riverina","912"
null,null,"NSW",null,"250","Riverina","913"
842,-1.51,"NSW",61.82,"125","Hume","915"
200,-18.74,"NSW",28.53,"120","Gilmore","916"
289,-17.41,"NSW",25.67,"120","Gilmore","917"
89,-8.68,"NSW",34.5,"120","Gilmore","918"
91,-5.08,"NSW",54.49,"125","Hume","919"
93,-15.35,"NSW",21.53,"120","Gilmore","920"
200,-8.16,"NSW",46.19,"125","Hume","921"
107,-12.57,"NSW",33.65,"120","Gilmore","922"
57,7.38,"NSW",80.28,"125","Hume","923"
501,-0.8,"NSW",41.54,"125","Hume","924"
687,-4.13,"NSW",44.96,"125","Hume","926"
404,-0.81,"NSW",44.01,"125","Hume","928"
854,-4.17,"NSW",45.31,"125","Hume","929"
449,-4.5,"NSW",49.39,"125","Hume","930"
141,5.69,"NSW",74.21,"125","Hume","931"
166,-22.29,"NSW",25.54,"120","Gilmore","932"
180,-11.92,"NSW",29.27,"117","Eden-Monaro","933"
233,-5.81,"NSW",48.34,"125","Hume","934"
171,-17.57,"NSW",24.39,"120","Gilmore","936"
111,-27.15,"NSW",19.01,"120","Gilmore","938"
null,null,"NSW",null,"250","Riverina","939"
196,-9.33,"NSW",69.75,"125","Hume","940"
77,-14.07,"NSW",24.37,"120","Gilmore","942"
323,0.33,"NSW",51.35,"125","Hume","943"
null,null,"NSW",null,"250","Riverina","946"
null,null,"NSW",null,"250","Riverina","948"
null,null,"NSW",null,"250","Riverina","949"
319,-13.0,"NSW",23.13,"120","Gilmore","950"
210,-13.4,"NSW",19.09,"120","Gilmore","951"
106,-25.74,"NSW",23.14,"120","Gilmore","952"
345,-19.5,"NSW",24.13,"120","Gilmore","954"
107,-12.53,"NSW",25.06,"120","Gilmore","955"
60,-13.43,"NSW",48.0,"125","Hume","959"
324,-18.31,"NSW",27.74,"120","Gilmore","960"
420,-14.36,"NSW",22.5,"120","Gilmore","962"
210,-21.82,"NSW",19.66,"120","Gilmore","963"
423,-17.87,"NSW",31.17,"120","Gilmore","964"
null,null,"NSW",null,"150","Whitlam","966"
192,-8.38,"NSW",43.44,"125","Hume","967"
168,-4.12,"NSW",49.7,"125","Hume","968"
244,-1.86,"NSW",68.54,"125","Hume","969"
143,-27.78,"NSW",20.03,"120","Gilmore","970"
166,-18.15,"NSW",23.95,"120","Gilmore","972"
397,-16.3,"NSW",28.64,"120","Gilmore","974"
90,-12.55,"NSW",36.73,"125","Hume","976"
null,null,"NSW",null,"250","Riverina","977"
null,null,"NSW",null,"250","Riverina","978"
null,null,"NSW",null,"250","Riverina","980"
null,null,"NSW",null,"250","Riverina","982"
642,3.06,"NSW",33.68,"251","Watson","985"
211,2.33,"NSW",27.95,"251","Watson","986"
102,-7.15,"NSW",17.89,"121","Grayndler","987"
266,-1.93,"NSW",22.39,"121","Grayndler","988"
269,4.64,"NSW",25.02,"251","Watson","989"
343,5.46,"NSW",24.57,"251","Watson","990"
400,-1.46,"NSW",21.1,"251","Watson","991"
251,4.52,"NSW",27.16,"251","Watson","992"
238,3.61,"NSW",24.59,"251","Watson","995"
138,-2.91,"NSW",37.6,"144","Reid","996"
155,0.08,"NSW",17.47,"121","Grayndler","997"
491,7.12,"NSW",40.25,"251","Watson","999"
473,5.04,"NSW",38.96,"251","Watson","1000"
541,4.56,"NSW",27.3,"251","Watson","1001"
508,13.83,"NSW",41.4,"251","Watson","1003"
206,3.79,"NSW",22.61,"121","Grayndler","1004"
280,1.51,"NSW",19.61,"251","Watson","1005"
222,2.64,"NSW",21.83,"251","Watson","1006"
211,-4.64,"NSW",14.93,"251","Watson","1007"
313,-0.26,"NSW",15.85,"121","Grayndler","1008"
160,-1.99,"NSW",10.4,"121","Grayndler","1009"
128,-3.77,"NSW",15.24,"104","Barton","1010"
257,-4.72,"NSW",14.62,"104","Barton","1011"
158,-4.24,"NSW",11.5,"121","Grayndler","1012"
247,-3.63,"NSW",17.07,"121","Grayndler","1013"
243,-4.07,"NSW",15.72,"121","Grayndler","1015"
232,-1.64,"NSW",19.8,"104","Barton","1016"
265,1.05,"NSW",26.88,"251","Watson","1017"
567,6.67,"NSW",42.73,"140","Parramatta","1022"
809,6.57,"NSW",34.71,"111","Chifley","1027"
748,6.54,"NSW",26.87,"111","Chifley","1028"
614,2.62,"NSW",36.66,"122","Greenway","1029"
476,4.15,"NSW",31.75,"111","Chifley","1030"
859,2.12,"NSW",47.04,"122","Greenway","1031"
1033,5.6,"NSW",53.3,"122","Greenway","1032"
478,6.02,"NSW",31.93,"122","Greenway","1033"
666,6.95,"NSW",37.88,"122","Greenway","1034"
341,2.75,"NSW",30.67,"122","Greenway","1035"
429,2.45,"NSW",27.08,"111","Chifley","1036"
249,7.16,"NSW",31.24,"111","Chifley","1037"
292,5.43,"NSW",28.94,"111","Chifley","1038"
850,-5.38,"NSW",45.14,"111","Chifley","1039"
923,7.18,"NSW",36.41,"122","Greenway","1040"
421,8.72,"NSW",34.74,"122","Greenway","1042"
757,5.38,"NSW",42.01,"122","Greenway","1043"
571,4.53,"NSW",31.95,"111","Chifley","1046"
723,5.03,"NSW",37.72,"122","Greenway","1047"
607,6.87,"NSW",46.16,"122","Greenway","1048"
721,5.76,"NSW",46.97,"122","Greenway","1049"
623,1.68,"NSW",43.94,"122","Greenway","1050"
307,2.3,"NSW",29.81,"122","Greenway","1051"
513,8.86,"NSW",43.25,"122","Greenway","1052"
548,2.11,"NSW",44.99,"122","Greenway","1053"
442,4.78,"NSW",29.66,"122","Greenway","1054"
476,8.06,"NSW",34.57,"122","Greenway","1055"
404,6.59,"NSW",30.24,"122","Greenway","1056"
null,null,"NSW",null,"135","New England","1061"
null,null,"NSW",null,"139","Parkes","1062"
null,null,"NSW",null,"139","Parkes","1063"
null,null,"NSW",null,"135","New England","1064"
null,null,"NSW",null,"139","Parkes","1065"
null,null,"NSW",null,"139","Parkes","1066"
null,null,"NSW",null,"135","New England","1067"
null,null,"NSW",null,"139","Parkes","1069"
null,null,"NSW",null,"135","New England","1070"
null,null,"NSW",null,"135","New England","1071"
null,null,"NSW",null,"139","Parkes","1072"
null,null,"NSW",null,"139","Parkes","1073"
null,null,"NSW",null,"139","Parkes","1074"
null,null,"NSW",null,"139","Parkes","1079"
null,null,"NSW",null,"135","New England","1081"
null,null,"NSW",null,"139","Parkes","1082"
null,null,"NSW",null,"135","New England","1083"
null,null,"NSW",null,"139","Parkes","1085"
null,null,"NSW",null,"139","Parkes","1087"
null,null,"NSW",null,"139","Parkes","1089"
null,null,"NSW",null,"139","Parkes","1091"
null,null,"NSW",null,"139","Parkes","1093"
null,null,"NSW",null,"139","Parkes","1094"
null,null,"NSW",null,"135","New England","1095"
null,null,"NSW",null,"139","Parkes","1096"
null,null,"NSW",null,"135","New England","1097"
null,null,"NSW",null,"139","Parkes","1102"
null,null,"NSW",null,"139","Parkes","1103"
null,null,"NSW",null,"139","Parkes","1106"
null,null,"NSW",null,"135","New England","1107"
null,null,"NSW",null,"139","Parkes","1108"
null,null,"NSW",null,"139","Parkes","1111"
null,null,"NSW",null,"139","Parkes","1117"
null,null,"NSW",null,"135","New England","1118"
null,null,"NSW",null,"139","Parkes","1120"
null,null,"NSW",null,"139","Parkes","1123"
null,null,"NSW",null,"139","Parkes","1124"
null,null,"NSW",null,"139","Parkes","1125"
null,null,"NSW",null,"139","Parkes","1126"
null,null,"NSW",null,"139","Parkes","1128"
null,null,"NSW",null,"139","Parkes","1129"
null,null,"NSW",null,"135","New England","1130"
null,null,"NSW",null,"126","Hunter","1131"
null,null,"NSW",null,"126","Hunter","1132"
null,null,"NSW",null,"139","Parkes","1135"
null,null,"NSW",null,"139","Parkes","1136"
null,null,"NSW",null,"139","Parkes","1137"
null,null,"NSW",null,"139","Parkes","1138"
null,null,"NSW",null,"139","Parkes","1140"
null,null,"NSW",null,"139","Parkes","1143"
null,null,"NSW",null,"135","New England","1144"
null,null,"NSW",null,"135","New England","1146"
null,null,"NSW",null,"135","New England","1147"
null,null,"NSW",null,"135","New England","1148"
null,null,"NSW",null,"135","New England","1149"
null,null,"NSW",null,"139","Parkes","1150"
null,null,"NSW",null,"135","New England","1156"
null,null,"NSW",null,"139","Parkes","1158"
null,null,"NSW",null,"139","Parkes","1161"
null,null,"NSW",null,"135","New England","1162"
null,null,"NSW",null,"139","Parkes","1164"
null,null,"NSW",null,"135","New England","1166"
null,null,"NSW",null,"135","New England","1167"
null,null,"NSW",null,"135","New England","1169"
null,null,"NSW",null,"135","New England","1172"
738,3.26,"NSW",60.2,"124","Hughes","1191"
1699,2.35,"NSW",62.9,"124","Hughes","1192"
480,2.04,"NSW",52.06,"124","Hughes","1193"
707,-4.47,"NSW",52.8,"124","Hughes","1194"
382,-4.37,"NSW",33.07,"124","Hughes","1195"
321,-1.26,"NSW",30.63,"114","Cunningham","1199"
908,-5.01,"NSW",42.75,"124","Hughes","1201"
1090,-0.48,"NSW",47.37,"124","Hughes","1202"
699,-1.42,"NSW",53.24,"124","Hughes","1204"
1130,0.47,"NSW",54.04,"124","Hughes","1205"
889,0.65,"NSW",55.39,"112","Cook","1207"
1006,2.04,"NSW",55.31,"124","Hughes","1208"
774,-0.95,"NSW",46.07,"124","Hughes","1210"
424,-4.9,"NSW",44.73,"124","Hughes","1211"
980,5.48,"NSW",42.46,"114","Cunningham","1212"
360,-0.15,"NSW",33.64,"114","Cunningham","1213"
576,-0.58,"NSW",45.28,"124","Hughes","1214"
1454,1.57,"NSW",63.86,"124","Hughes","1215"
682,-3.4,"NSW",43.08,"124","Hughes","1216"
497,-1.05,"NSW",45.85,"124","Hughes","1217"
740,-0.61,"NSW",50.27,"124","Hughes","1218"
1019,-1.5,"NSW",47.62,"124","Hughes","1220"
998,1.92,"NSW",54.77,"124","Hughes","1222"
1341,6.83,"NSW",55.71,"124","Hughes","1223"
1109,-2.32,"NSW",51.85,"124","Hughes","1225"
262,-1.07,"NSW",33.12,"114","Cunningham","1229"
938,0.19,"NSW",42.91,"124","Hughes","1230"
76,2.73,"NSW",29.34,"114","Cunningham","1235"
532,1.73,"NSW",57.2,"124","Hughes","1236"
563,0.4,"NSW",52.81,"124","Hughes","1237"
192,-9.23,"NSW",38.32,"117","Eden-Monaro","1242"
null,null,"NSW",null,"250","Riverina","1244"
null,null,"NSW",null,"250","Riverina","1245"
null,null,"NSW",null,"250","Riverina","1246"
125,-9.28,"NSW",28.34,"117","Eden-Monaro","1247"
97,-8.27,"NSW",38.8,"117","Eden-Monaro","1250"
57,-16.32,"NSW",36.54,"117","Eden-Monaro","1255"
null,null,"NSW",null,"250","Riverina","1256"
null,null,"NSW",null,"250","Riverina","1260"
null,null,"NSW",null,"250","Riverina","1261"
null,null,"NSW",null,"250","Riverina","1262"
null,null,"NSW",null,"250","Riverina","1263"
null,null,"NSW",null,"250","Riverina","1265"
null,null,"NSW",null,"250","Riverina","1270"
null,null,"NSW",null,"250","Riverina","1272"
null,null,"NSW",null,"250","Riverina","1274"
null,null,"NSW",null,"250","Riverina","1275"
null,null,"NSW",null,"250","Riverina","1276"
null,null,"NSW",null,"250","Riverina","1279"
null,null,"NSW",null,"250","Riverina","1280"
null,null,"NSW",null,"250","Riverina","1281"
null,null,"NSW",null,"250","Riverina","1283"
null,null,"NSW",null,"250","Riverina","1284"
null,null,"NSW",null,"250","Riverina","1285"
null,null,"NSW",null,"250","Riverina","1289"
null,null,"NSW",null,"250","Riverina","1291"
null,null,"NSW",null,"250","Riverina","1292"
null,null,"NSW",null,"250","Riverina","1295"
null,null,"NSW",null,"250","Riverina","1296"
null,null,"NSW",null,"250","Riverina","1300"
559,-9.44,"NSW",36.68,"117","Eden-Monaro","1301"
null,null,"NSW",null,"250","Riverina","1302"
null,null,"NSW",null,"250","Riverina","1304"
null,null,"NSW",null,"250","Riverina","1309"
null,null,"NSW",null,"250","Riverina","1311"
null,null,"NSW",null,"250","Riverina","1314"
null,null,"NSW",null,"250","Riverina","1315"
38,-8.33,"NSW",37.62,"117","Eden-Monaro","1316"
null,null,"NSW",null,"250","Riverina","1317"
null,null,"NSW",null,"250","Riverina","1318"
null,null,"NSW",null,"250","Riverina","1319"
null,null,"NSW",null,"250","Riverina","1321"
null,null,"NSW",null,"250","Riverina","1323"
314,-7.14,"NSW",35.12,"117","Eden-Monaro","1324"
null,null,"NSW",null,"250","Riverina","1326"
null,null,"NSW",null,"250","Riverina","1327"
null,null,"NSW",null,"250","Riverina","1328"
null,null,"NSW",null,"250","Riverina","1331"
null,null,"NSW",null,"250","Riverina","1333"
15,-12.83,"NSW",29.41,"117","Eden-Monaro","1336"
466,-10.33,"NSW",31.17,"117","Eden-Monaro","1338"
null,null,"NSW",null,"250","Riverina","1340"
null,null,"NSW",null,"126","Hunter","1345"
444,-1.03,"NSW",34.34,"249","Paterson","1349"
null,null,"NSW",null,"126","Hunter","1351"
412,0.69,"NSW",21.79,"249","Paterson","1352"
null,null,"NSW",null,"130","Lyne","1353"
null,null,"NSW",null,"126","Hunter","1354"
null,null,"NSW",null,"126","Hunter","1356"
null,null,"NSW",null,"126","Hunter","1358"
null,null,"NSW",null,"126","Hunter","1360"
null,null,"NSW",null,"126","Hunter","1362"
null,null,"NSW",null,"126","Hunter","1363"
294,-2.73,"NSW",24.38,"249","Paterson","1364"
664,-1.82,"NSW",31.1,"249","Paterson","1366"
null,null,"NSW",null,"126","Hunter","1369"
null,null,"NSW",null,"126","Hunter","1370"
322,0.92,"NSW",26.74,"249","Paterson","1372"
null,null,"NSW",null,"130","Lyne","1374"
null,null,"NSW",null,"126","Hunter","1375"
null,null,"NSW",null,"130","Lyne","1376"
null,null,"NSW",null,"126","Hunter","1377"
null,null,"NSW",null,"126","Hunter","1379"
null,null,"NSW",null,"126","Hunter","1380"
null,null,"NSW",null,"130","Lyne","1381"
220,-3.83,"NSW",34.59,"249","Paterson","1382"
null,null,"NSW",null,"130","Lyne","1383"
null,null,"NSW",null,"126","Hunter","1384"
283,0.06,"NSW",24.19,"249","Paterson","1385"
226,0.03,"NSW",28.32,"249","Paterson","1386"
null,null,"NSW",null,"130","Lyne","1392"
null,null,"NSW",null,"135","New England","1393"
300,-0.87,"NSW",20.51,"249","Paterson","1394"
null,null,"NSW",null,"126","Hunter","1395"
175,-3.69,"NSW",43.75,"249","Paterson","1396"
null,null,"NSW",null,"126","Hunter","1397"
481,3.2,"NSW",42.38,"249","Paterson","1398"
null,null,"NSW",null,"126","Hunter","1402"
null,null,"NSW",null,"130","Lyne","1403"
null,null,"NSW",null,"126","Hunter","1405"
174,-0.83,"NSW",19.33,"249","Paterson","1407"
null,null,"NSW",null,"126","Hunter","1410"
181,1.96,"NSW",26.04,"249","Paterson","1412"
598,-1.09,"NSW",23.82,"249","Paterson","1413"
null,null,"NSW",null,"126","Hunter","1415"
null,null,"NSW",null,"130","Lyne","1416"
null,null,"NSW",null,"126","Hunter","1417"
null,null,"NSW",null,"126","Hunter","1418"
null,null,"NSW",null,"126","Hunter","1421"
66,3.31,"NSW",25.88,"249","Paterson","1422"
182,1.36,"NSW",19.59,"249","Paterson","1423"
394,-1.79,"NSW",27.49,"249","Paterson","1424"
653,3.29,"NSW",27.04,"249","Paterson","1425"
null,null,"NSW",null,"130","Lyne","1426"
null,null,"NSW",null,"126","Hunter","1429"
188,0.74,"NSW",15.11,"249","Paterson","1430"
null,null,"NSW",null,"130","Lyne","1431"
305,-6.53,"NSW",20.66,"149","Sydney","1433"
368,-2.43,"NSW",30.29,"127","Kingsford Smith","1434"
575,-2.63,"NSW",30.41,"127","Kingsford Smith","1436"
714,-0.55,"NSW",38.64,"127","Kingsford Smith","1437"
619,0.55,"NSW",34.43,"127","Kingsford Smith","1438"
547,-1.25,"NSW",35.04,"127","Kingsford Smith","1439"
223,-2.82,"NSW",13.17,"149","Sydney","1441"
233,-0.19,"NSW",29.35,"127","Kingsford Smith","1442"
228,2.86,"NSW",23.48,"127","Kingsford Smith","1443"
397,-2.81,"NSW",16.88,"149","Sydney","1444"
320,-1.94,"NSW",33.13,"149","Sydney","1446"
537,1.1,"NSW",25.77,"127","Kingsford Smith","1447"
551,-4.8,"NSW",34.65,"127","Kingsford Smith","1449"
702,-2.4,"NSW",36.19,"127","Kingsford Smith","1451"
502,-6.62,"NSW",32.58,"127","Kingsford Smith","1453"
897,0.36,"NSW",41.99,"127","Kingsford Smith","1455"
399,-2.11,"NSW",27.67,"127","Kingsford Smith","1456"
572,5.11,"NSW",33.14,"127","Kingsford Smith","1457"
440,-0.56,"NSW",31.7,"127","Kingsford Smith","1458"
381,1.31,"NSW",33.07,"127","Kingsford Smith","1459"
512,-3.56,"NSW",35.61,"127","Kingsford Smith","1460"
767,-4.71,"NSW",32.86,"127","Kingsford Smith","1461"
191,-2.85,"NSW",15.82,"149","Sydney","1464"
272,-5.66,"NSW",16.93,"149","Sydney","1465"
655,0.99,"NSW",39.01,"149","Sydney","1466"
131,0.18,"NSW",14.15,"121","Grayndler","1467"
584,-3.62,"NSW",35.96,"149","Sydney","1468"
109,-1.82,"NSW",15.29,"121","Grayndler","1469"
242,-5.93,"NSW",17.66,"104","Barton","1470"
157,-3.92,"NSW",19.03,"149","Sydney","1471"
446,-4.34,"NSW",30.51,"149","Sydney","1472"
461,7.78,"NSW",40.09,"133","Macquarie","1475"
993,7.93,"NSW",40.7,"133","Macquarie","1476"
1202,8.47,"NSW",43.69,"128","Lindsay","1478"
934,6.73,"NSW",43.73,"128","Lindsay","1479"
664,3.98,"NSW",37.6,"128","Lindsay","1480"
429,7.94,"NSW",41.21,"128","Lindsay","1481"
613,9.71,"NSW",48.04,"128","Lindsay","1483"
1011,8.95,"NSW",53.63,"128","Lindsay","1484"
836,8.51,"NSW",46.06,"133","Macquarie","1485"
538,7.24,"NSW",45.32,"128","Lindsay","1486"
585,6.56,"NSW",36.7,"128","Lindsay","1487"
383,2.0,"NSW",35.53,"128","Lindsay","1488"
370,8.66,"NSW",39.4,"128","Lindsay","1489"
550,5.1,"NSW",41.48,"133","Macquarie","1490"
728,7.19,"NSW",58.62,"128","Lindsay","1491"
654,7.12,"NSW",46.32,"133","Macquarie","1493"
484,2.71,"NSW",45.66,"128","Lindsay","1494"
618,8.45,"NSW",67.91,"128","Lindsay","1496"
713,4.25,"NSW",34.92,"128","Lindsay","1497"
557,4.41,"NSW",35.48,"128","Lindsay","1498"
304,1.37,"NSW",35.35,"128","Lindsay","1501"
838,5.49,"NSW",42.62,"128","Lindsay","1502"
958,5.55,"NSW",52.84,"128","Lindsay","1503"
370,3.36,"NSW",30.91,"128","Lindsay","1504"
781,7.1,"NSW",38.44,"128","Lindsay","1506"
392,2.77,"NSW",48.1,"128","Lindsay","1507"
616,7.31,"NSW",39.72,"128","Lindsay","1508"
719,4.31,"NSW",46.33,"128","Lindsay","1509"
1302,7.36,"NSW",45.93,"128","Lindsay","1510"
2030,-1.77,"NSW",51.46,"144","Reid","1515"
896,-2.85,"NSW",41.77,"144","Reid","1516"
699,-0.67,"NSW",41.19,"144","Reid","1517"
480,0.21,"NSW",43.68,"144","Reid","1519"
934,3.46,"NSW",55.5,"144","Reid","1521"
340,0.24,"NSW",46.77,"144","Reid","1522"
937,0.38,"NSW",50.54,"144","Reid","1524"
691,-1.7,"NSW",42.5,"144","Reid","1525"
632,4.08,"NSW",56.58,"144","Reid","1527"
989,3.54,"NSW",35.79,"251","Watson","1529"
1233,-5.35,"NSW",48.97,"144","Reid","1530"
1080,-3.7,"NSW",51.6,"144","Reid","1531"
537,2.43,"NSW",34.87,"251","Watson","1532"
986,1.74,"NSW",45.46,"144","Reid","1533"
735,3.88,"NSW",50.94,"144","Reid","1534"
471,-5.95,"NSW",29.31,"144","Reid","1535"
887,-4.36,"NSW",37.7,"144","Reid","1536"
460,0.71,"NSW",41.86,"144","Reid","1537"
437,-4.22,"NSW",41.34,"144","Reid","1540"
1469,1.81,"NSW",60.53,"144","Reid","1541"
829,-2.41,"NSW",47.37,"144","Reid","1543"
710,-0.05,"NSW",51.6,"144","Reid","1544"
658,0.07,"NSW",46.77,"144","Reid","1545"
1526,1.97,"NSW",64.91,"144","Reid","1546"
1096,0.48,"NSW",47.45,"144","Reid","1547"
499,-0.49,"NSW",46.99,"144","Reid","1548"
714,1.09,"NSW",63.64,"144","Reid","1549"
600,-0.38,"NSW",55.66,"144","Reid","1550"
821,3.98,"NSW",59.97,"144","Reid","1551"
546,-3.61,"NSW",34.78,"249","Paterson","1562"
null,null,"NSW",null,"130","Lyne","1564"
111,-0.37,"NSW",42.53,"249","Paterson","1565"
null,null,"NSW",null,"130","Lyne","1566"
null,null,"NSW",null,"130","Lyne","1567"
null,null,"NSW",null,"130","Lyne","1568"
null,null,"NSW",null,"130","Lyne","1569"
null,null,"NSW",null,"130","Lyne","1571"
null,null,"NSW",null,"130","Lyne","1574"
null,null,"NSW",null,"130","Lyne","1575"
null,null,"NSW",null,"130","Lyne","1576"
null,null,"NSW",null,"130","Lyne","1577"
562,-6.62,"NSW",49.69,"249","Paterson","1578"
null,null,"NSW",null,"130","Lyne","1580"
null,null,"NSW",null,"130","Lyne","1581"
null,null,"NSW",null,"130","Lyne","1582"
null,null,"NSW",null,"130","Lyne","1583"
null,null,"NSW",null,"130","Lyne","1584"
null,null,"NSW",null,"130","Lyne","1587"
null,null,"NSW",null,"130","Lyne","1588"
null,null,"NSW",null,"130","Lyne","1592"
null,null,"NSW",null,"130","Lyne","1593"
null,null,"NSW",null,"130","Lyne","1594"
null,null,"NSW",null,"130","Lyne","1595"
null,null,"NSW",null,"130","Lyne","1596"
null,null,"NSW",null,"130","Lyne","1597"
null,null,"NSW",null,"130","Lyne","1598"
